"ID";"Site";"Habitat";"Mg24";"Al27";"Cr52";"Fe57";"Cu65";"Zn66";"Ba138";"Pb208";"pred_adult_core"
"ID299";"AB";"Non-upwelling";263.4547289;18.53340028;40.29712036;44.95736695;0.232575115;0.907672367;0.752856353;0.012350393;"Non-upwelling"
"ID299";"AB";"Non-upwelling";292.161575;16.40546981;49.96047293;55.66044999;0.544610965;8.3584494;0.702697373;0.03670587;"Non-upwelling"
"ID299";"AB";"Non-upwelling";259.4672693;5.019459852;51.1514673;56.63068411;0.116737462;0.153826774;0.645333975;0.013603147;"Non-upwelling"
"ID299";"AB";"Non-upwelling";257.5921989;11.07735317;42.18123419;47.44307774;0.186788114;1.12080952;0.702095901;0.009447312;"Non-upwelling"
"ID299";"AB";"Non-upwelling";263.1059332;14.67613044;24.38576227;54.06932465;0.187699906;1.230848283;0.745269249;0.007441097;"Non-upwelling"
"ID299";"AB";"Non-upwelling";272.4842859;13.28301106;48.06820177;50.10916399;0.258080734;0.583187749;0.802871933;0.010460628;"Non-upwelling"
"ID299";"AB";"Non-upwelling";273.5634326;18.84044669;44.85237548;58.40151753;0.492647967;7.714863455;0.768698877;0.013345192;"Non-upwelling"
"ID299";"AB";"Non-upwelling";275.5654844;6.695211037;25.79994296;61.36859428;2.879481548;0.462696572;0.747678751;0.032539963;"Non-upwelling"
"ID299";"AB";"Non-upwelling";252.3380261;1.575421754;38.30603948;56.76757493;0.331715219;0.461514067;0.628101389;0.010910192;"Non-upwelling"
"ID299";"AB";"Non-upwelling";259.5395096;1.035651471;40.25497647;53.08840285;0.049256653;0.380879746;0.638760033;0.011546875;"Non-upwelling"
"ID299";"AB";"Non-upwelling";266.7177287;2.657381396;40.07691421;62.55476008;0.158063199;0.318545594;0.758386085;0.005986333;"Non-upwelling"
"ID299";"AB";"Non-upwelling";262.4942125;2.152161706;33.00894724;48.4994341;0.368882046;0.18230807;0.719186948;0.012006085;"Non-upwelling"
"ID299";"AB";"Non-upwelling";267.8244315;6.592004868;29.14831153;67.53579148;0.22126881;0.533876727;0.844585802;0.014542327;"Non-upwelling"
"ID299";"AB";"Non-upwelling";270.4166918;20.46029476;40.26847947;62.81231317;0.326834804;1.157425642;0.8344654;0.008683391;"Non-upwelling"
"ID299";"AB";"Non-upwelling";254.5533734;11.25501241;50.04678749;59.36152527;0.240357735;0.505713538;0.774937666;0.017007243;"Non-upwelling"
"ID299";"AB";"Non-upwelling";257.9736287;5.896264872;35.16721292;71.60945838;1.338846242;1.836465399;0.772675719;0.004367563;"Non-upwelling"
"ID299";"AB";"Non-upwelling";261.8691859;1.612102288;28.28731048;60.64560979;0.351064971;0.047552292;0.716793537;0.006778188;"Non-upwelling"
"ID299";"AB";"Non-upwelling";269.2200332;2.823655862;32.3863906;63.0448634;0.311249459;0.658700402;0.741469737;0.008561385;"Non-upwelling"
"ID299";"AB";"Non-upwelling";271.2653771;2.980032562;42.82470593;70.23027986;0.327837071;0.584692238;0.757015613;0.015420432;"Non-upwelling"
"ID299";"AB";"Non-upwelling";268.7213347;2.219512098;42.17151062;64.61602484;0.334478014;0.761301807;0.79101433;0.007050774;"Non-upwelling"
"ID300";"AB";"Non-upwelling";314.0233536;5.363939239;27.0476418;7.428603708;0.355710761;0.515607542;2.452178398;0.017515923;"Non-upwelling"
"ID300";"AB";"Non-upwelling";256.1582833;8.574023373;25.79475115;22.2182428;0.409282668;0.473548634;1.209825118;0.006675247;"Non-upwelling"
"ID300";"AB";"Non-upwelling";282.7482143;3.489225931;21.02497233;26.6494242;0.148786682;0.041477625;1.331882631;0.003709435;"Non-upwelling"
"ID300";"AB";"Non-upwelling";359.7836118;1.326509091;29.12840882;27.01511876;0.039911905;0.106926824;1.417609082;0.007435969;"Non-upwelling"
"ID300";"AB";"Non-upwelling";256.8866165;3.998978886;22.27797176;25.21176903;0.193946323;0.320964415;1.423454804;0.005737953;"Non-upwelling"
"ID300";"AB";"Non-upwelling";321.0275292;3.10252981;25.91852996;61.43974789;0.223108882;2.441772737;1.7241932;0.006720535;"Non-upwelling"
"ID300";"AB";"Non-upwelling";269.2588579;1.947773255;17.92791915;26.05590612;0.221227846;0.108824268;1.632827463;0.005120957;"Upwelling"
"ID300";"AB";"Non-upwelling";243.0415289;1.342993531;24.21725796;29.91462285;0.063644967;0.483373784;1.817731888;0.056065295;"Upwelling"
"ID300";"AB";"Non-upwelling";262.1032431;1.52346125;23.64064715;35.66895428;0.088848207;0.265146027;2.097579503;0.001370215;"Upwelling"
"ID300";"AB";"Non-upwelling";250.2747307;1.448183279;23.0610668;23.71246038;0.268728093;0.133646901;1.974415675;0.004792262;"Upwelling"
"ID300";"AB";"Non-upwelling";259.7363596;1.046074101;21.87651333;27.95884087;0.256348474;0.620399721;2.140397853;0.004185975;"Non-upwelling"
"ID300";"AB";"Non-upwelling";265.7765377;0.693332918;26.43162713;27.38261943;0.211986231;0.068962728;2.034860643;0.00666022;"Non-upwelling"
"ID300";"AB";"Non-upwelling";289.7413815;2.50205662;24.48758111;26.80701861;0.198889998;0.206306802;2.275567042;0.005865343;"Non-upwelling"
"ID300";"AB";"Non-upwelling";248.2792437;1.263221838;22.0729795;28.07612962;0.06973979;0.283912954;2.435711198;0.001664196;"Upwelling"
"ID300";"AB";"Non-upwelling";242.0650898;1.388552014;23.91750452;36.4792731;0.360290872;0.21783986;2.783887244;0.004810669;"Upwelling"
"ID300";"AB";"Non-upwelling";266.8321242;4.248439333;22.32963504;33.96350585;0.037484468;0.083373147;2.744960716;0.004721754;"Upwelling"
"ID300";"AB";"Non-upwelling";258.5703291;2.090698013;25.01043034;25.10178226;0.104223494;0.141589239;2.693353118;0.004014864;"Upwelling"
"ID300";"AB";"Non-upwelling";254.9802099;2.118708745;27.59726586;33.66100567;0.011323963;0.144436102;2.125932341;0.002002995;"Upwelling"
"ID300";"AB";"Non-upwelling";243.4460356;3.057100477;25.72101831;23.24288787;0.2460304;0.203092609;2.410091506;0.008571963;"Upwelling"
"ID300";"AB";"Non-upwelling";258.8649268;3.085039271;29.38219717;32.55219791;0.286932829;0.196078303;2.431463663;0.003196036;"Non-upwelling"
"ID300";"AB";"Non-upwelling";244.904818;2.105207688;24.05556283;31.75388254;0.195302254;0.423771741;2.522085366;0.005297208;"Upwelling"
"ID300";"AB";"Non-upwelling";252.2747314;8.277847671;28.73805341;42.28246202;0.167375468;0.44495863;2.869893421;0.002504218;"Non-upwelling"
"ID300";"AB";"Non-upwelling";248.6186972;1.77203127;26.51941015;31.69766121;0.201989006;0.267769806;2.739472833;0.001556931;"Upwelling"
"ID300";"AB";"Non-upwelling";238.1737861;1.675471421;28.31215977;33.47264665;0.261513593;0.289160356;2.67705534;0.00747149;"Upwelling"
"ID300";"AB";"Non-upwelling";249.2510778;0.178269073;27.83919057;38.82537577;0.440003931;0.405323489;2.698638908;0.015307161;"Non-upwelling"
"ID300";"AB";"Non-upwelling";228.5545057;1.752130426;27.50150214;23.76549689;0.26751058;0.400863472;2.103556087;0.004106726;"Upwelling"
"ID300";"AB";"Non-upwelling";229.8616932;1.109457338;25.27520857;31.88815383;0.100723625;0.18067013;2.083174811;0.00142314;"Upwelling"
"ID300";"AB";"Non-upwelling";242.587733;5.470527404;29.34798725;32.54530367;0.045988409;0.186701078;2.445643083;0.004786772;"Upwelling"
"ID300";"AB";"Non-upwelling";247.0258286;3.494759863;23.89260615;30.16931922;0.079779049;0.387077966;2.448210075;0.003738172;"Upwelling"
"ID300";"AB";"Non-upwelling";231.8970611;1.421134191;26.53114304;37.46621321;0.126404729;0.382415221;2.893097822;0.006606837;"Upwelling"
"ID300";"AB";"Non-upwelling";249.068324;1.877158806;31.53801523;34.46467474;0.220129559;0.207994016;3.037213537;0.002534762;"Upwelling"
"ID300";"AB";"Non-upwelling";218.8785653;2.462563915;27.90614394;33.1492027;0.109153942;0.373292459;2.564848627;0.005547231;"Upwelling"
"ID300";"AB";"Non-upwelling";236.1862058;1.110218618;25.90519843;41.88178661;0.224243111;1.124641986;3.140465961;0.006073635;"Brackish"
"ID300";"AB";"Non-upwelling";228.967206;1.35095693;27.78839632;23.56201511;0.112078095;0.04111697;2.702801215;0.004080625;"Upwelling"
"ID300";"AB";"Non-upwelling";233.2780108;0.523364697;25.93810645;39.63941219;0.17866927;0.303629171;2.368697874;0.004787685;"Upwelling"
"ID300";"AB";"Non-upwelling";242.3136156;0.42887371;27.04845447;33.89957229;0.110740967;0.273604474;2.346339761;0.007671547;"Upwelling"
"ID300";"AB";"Non-upwelling";252.6829399;1.2548568;30.31521787;45.16798907;0.040464892;0.291397407;2.185495151;0.005990383;"Non-upwelling"
"ID300";"AB";"Non-upwelling";243.4148669;1.662547872;26.42022408;35.87513314;0.237736485;0.136254774;2.33719329;0.006373995;"Upwelling"
"ID300";"AB";"Non-upwelling";245.3365046;1.678287728;25.82443647;45.18543484;0.254618518;0.007369809;2.944717841;0.005651755;"Upwelling"
"ID300";"AB";"Non-upwelling";250.7775253;2.297882943;28.39909764;32.4194848;0.160135047;0.041196484;3.07572708;0.0028572;"Upwelling"
"ID300";"AB";"Non-upwelling";238.8202201;1.990282166;22.40457078;38.78819854;0.111790857;0.047763363;2.79537163;0.003450502;"Upwelling"
"ID300";"AB";"Non-upwelling";239.163932;1.652629545;28.54577723;42.06924602;0.065808697;0.099082969;2.492350352;0.007631489;"Upwelling"
"ID300";"AB";"Non-upwelling";246.9065454;6.004300376;24.60741857;32.00425718;0.154573721;0.21061465;2.121658264;0.004359287;"Non-upwelling"
"ID301";"AB";"Non-upwelling";426.0230441;1.344708024;12.54751048;42.47947813;1.034522222;3.457119953;1.748004172;0.001275221;"Marine"
"ID301";"AB";"Non-upwelling";386.640967;1.201788124;14.66329351;37.14516798;1.176112031;4.466527549;1.476175078;0.012265414;"Marine"
"ID301";"AB";"Non-upwelling";382.8391423;0.306183755;16.33055094;46.40024023;0.959509385;4.160128264;1.176837015;0.003822405;"Marine"
"ID301";"AB";"Non-upwelling";341.8117322;3.062160551;16.40373232;43.68514679;0.595273296;3.16534609;0.628548328;0.006282668;"Non-upwelling"
"ID301";"AB";"Non-upwelling";271.2398826;0.848430376;14.72300764;37.5593815;0.39805214;0.947588653;0.497112846;3.27e-05;"Non-upwelling"
"ID301";"AB";"Non-upwelling";293.5228207;6.506565666;17.51559386;42.86116406;0.273190887;0.521356775;0.502408612;0.003797806;"Non-upwelling"
"ID301";"AB";"Non-upwelling";285.7338376;2.576774367;17.61911687;40.87616187;0.045730834;0.312015426;0.430187043;0.007905242;"Non-upwelling"
"ID301";"AB";"Non-upwelling";260.3192892;0.551269115;13.36207919;49.98634559;0.492700623;0.332279642;0.509157094;0.002005918;"Non-upwelling"
"ID301";"AB";"Non-upwelling";274.0323777;0.574322367;15.47164093;39.73438273;0.106656394;1.869034079;0.592270589;0.007272663;"Non-upwelling"
"ID301";"AB";"Non-upwelling";243.4180507;1.330638378;12.26466281;43.83843572;0.070735129;0.119177072;0.53395087;0.008655871;"Non-upwelling"
"ID301";"AB";"Non-upwelling";247.77016;0.817371099;13.32008604;49.67215767;0.129380296;0.577262283;0.679918125;0.008578556;"Non-upwelling"
"ID301";"AB";"Non-upwelling";256.5426318;3.862237835;16.17139732;50.24445801;0.065704157;0.081615294;0.548791042;0.008504603;"Non-upwelling"
"ID301";"AB";"Non-upwelling";232.6013085;3.869036309;13.971738;37.48707363;0.023230377;0.240392361;0.552392207;0.008427288;"Non-upwelling"
"ID301";"AB";"Non-upwelling";231.7732479;0.850869059;14.08284315;45.84309868;0.429818667;0.200182555;0.483251734;0.013453981;"Non-upwelling"
"ID301";"AB";"Non-upwelling";237.9824283;1.289335252;15.37357665;41.78241964;0.009303987;0.516433925;0.398944118;0.00827602;"Non-upwelling"
"ID301";"AB";"Non-upwelling";232.4926477;1.447329762;15.15869493;38.54419242;0.409012137;0.038361582;0.399322978;0.008198705;"Non-upwelling"
"ID301";"AB";"Non-upwelling";250.3602089;0.663824017;18.38204878;46.92117069;0.027334693;0.003235176;0.467808461;0.008121391;"Non-upwelling"
"ID301";"AB";"Non-upwelling";234.5506176;0.716013276;16.17370497;45.08227178;0.388205607;0.010609801;0.465218347;0.008997544;"Non-upwelling"
"ID301";"AB";"Non-upwelling";236.2843045;0.9152621;13.81653116;36.72524553;0.377571159;0.181372999;0.569794863;0.015332023;"Non-upwelling"
"ID301";"AB";"Non-upwelling";240.2872362;3.916034459;14.86955874;56.57661113;0.36693671;0.403573817;0.562975505;0.054386861;"Non-upwelling"
"ID301";"AB";"Non-upwelling";238.4786124;0.112962245;12.53206747;54.4489656;0.14734728;0.122347422;0.49709814;0.007818855;"Non-upwelling"
"ID301";"AB";"Non-upwelling";245.0676801;1.718432818;13.81490147;48.36313563;0.053087925;0.191065362;0.524199189;0.00774154;"Non-upwelling"
"ID301";"AB";"Non-upwelling";247.4668179;3.038260237;13.26070005;46.56043053;0.027340418;0.239460063;0.466467677;0.001435065;"Non-upwelling"
"ID301";"AB";"Non-upwelling";250.3277027;0.872953146;15.40874951;46.66588839;0.325323651;0.206125954;0.523538979;0.002148462;"Non-upwelling"
"ID301";"AB";"Non-upwelling";294.7125713;0.810359719;15.16145319;42.41023773;0.16694667;1.156797112;0.582954559;0.007512958;"Non-upwelling"
"ID301";"AB";"Non-upwelling";252.8177983;3.955938548;13.29833565;50.43654336;0.112980543;0.185571126;0.653330043;0.007439005;"Non-upwelling"
"ID301";"AB";"Non-upwelling";240.0500688;1.569069023;9.576329608;41.84137292;0.293882673;2.007241588;0.736786022;0.00736169;"Non-upwelling"
"ID301";"AB";"Non-upwelling";238.9558417;5.891145777;14.390342;39.92212811;0.204680785;0.211887115;0.802695029;0.00367118;"Non-upwelling"
"ID301";"AB";"Non-upwelling";215.2635971;3.976038386;15.5021178;48.17431842;0.079504448;0.025592794;0.651323689;0.003782923;"Saline"
"ID301";"AB";"Non-upwelling";202.4947051;0.402131185;13.17672592;45.91445646;0.133537419;0.032693654;0.653829528;0.007133107;"Saline"
"ID301";"AB";"Non-upwelling";224.5394017;0.713373935;15.12702891;39.40507686;0.038983793;0.292170749;0.565280407;0.007055793;"Non-upwelling"
"ID301";"AB";"Non-upwelling";230.2093016;2.450640225;13.0592828;34.35334002;0.241635165;0.245872088;0.544405837;0.00698184;"Non-upwelling"
"ID302";"AB";"Non-upwelling";1020.054435;20.92912837;34.84622928;18.06307247;0.827642683;2.269814408;0.573941869;0.298523776;"Non-upwelling"
"ID302";"AB";"Non-upwelling";535.7157155;84.4652448;39.87823591;24.61167447;0.724727137;2.237321768;0.803960288;0.053848316;"Non-upwelling"
"ID302";"AB";"Non-upwelling";502.426761;34.3363129;32.7683628;15.27904704;0.211429797;1.104161345;0.615381306;0.055926898;"Non-upwelling"
"ID302";"AB";"Non-upwelling";619.3291405;27.24176775;29.13747042;5.545028025;0.167398728;1.095848579;0.611364213;0.016788767;"Non-upwelling"
"ID302";"AB";"Non-upwelling";379.1801239;68.83249979;29.60069122;15.866688;0.324079656;1.709169317;0.619445943;0.011539693;"Non-upwelling"
"ID302";"AB";"Non-upwelling";378.2966375;30.0053561;29.41452481;14.27484326;0.352301049;2.759183694;0.542666324;0.038048121;"Non-upwelling"
"ID302";"AB";"Non-upwelling";326.2904738;27.04637176;32.93018582;22.94470106;0.088895711;2.393119595;0.473568236;0.012662911;"Non-upwelling"
"ID302";"AB";"Non-upwelling";383.4498911;15.69296848;33.35429843;11.84991659;0.42003906;2.47686147;0.541215945;0.020255933;"Non-upwelling"
"ID302";"AB";"Non-upwelling";312.4589693;15.81468865;39.94373265;34.64936305;0.401027944;5.727407894;0.521510688;0.034451057;"Non-upwelling"
"ID302";"AB";"Non-upwelling";346.6069726;18.54893146;33.71745904;29.84114826;0.512523678;8.153303295;0.478408819;0.039161648;"Non-upwelling"
"ID302";"AB";"Non-upwelling";363.4308197;18.29224356;30.65498061;26.975088;0.307466695;7.053975226;0.481823572;0.052144003;"Non-upwelling"
"ID302";"AB";"Non-upwelling";357.5988397;33.67145476;38.7036291;22.3009184;0.395516007;1.324797894;0.672237637;0.002168192;"Non-upwelling"
"ID302";"AB";"Non-upwelling";382.8003537;7.84315472;33.62420325;30.49352987;0.180905246;1.300621948;0.556154244;0.003983804;"Non-upwelling"
"ID302";"AB";"Non-upwelling";396.2663919;3.614003067;29.72337839;30.61593987;0.183912367;0.58986326;0.616264915;0.005832571;"Non-upwelling"
"ID302";"AB";"Non-upwelling";311.2551602;89.13581691;39.4280575;48.5528889;0.684511882;7.35414546;0.572231498;0.041788208;"Non-upwelling"
"ID302";"AB";"Non-upwelling";304.1744788;14.27663776;35.78705067;38.39734829;0.301792941;3.427914615;0.667093193;0.100201589;"Non-upwelling"
"ID302";"AB";"Non-upwelling";272.5111465;2.058051348;35.71836024;30.61406677;0.040968536;0.587732314;0.585045133;0.001327508;"Non-upwelling"
"ID302";"AB";"Non-upwelling";266.2650015;1.886191329;31.59910173;20.7492814;0.286862667;0.435423912;0.496582605;0.007389506;"Non-upwelling"
"ID302";"AB";"Non-upwelling";299.7996223;3.678794327;30.27635519;24.34040772;0.176676368;0.264782034;0.481609837;0.001091547;"Non-upwelling"
"ID302";"AB";"Non-upwelling";343.4141805;1.388853882;31.17676021;27.96949093;0.281031339;0.301265477;0.514227271;0.001758371;"Non-upwelling"
"ID302";"AB";"Non-upwelling";269.981689;1.743382428;33.73895319;29.04044536;0.278050882;0.492012441;0.465258769;0.008309573;"Non-upwelling"
"ID302";"AB";"Non-upwelling";280.3860796;12.36906051;32.93713939;38.75631616;0.168186887;0.570153113;0.541420931;0.036705927;"Non-upwelling"
"ID302";"AB";"Non-upwelling";269.5319603;1.12278002;33.42764159;33.56257667;0.219240865;0.521837072;0.650062601;0.007956638;"Non-upwelling"
"ID302";"AB";"Non-upwelling";254.1058812;2.801291516;33.09598237;25.08419;0.000741787;0.1604859;0.657110137;0.008527282;"Non-upwelling"
"ID302";"AB";"Non-upwelling";262.3935957;8.799532024;33.39491186;36.54120138;0.266388224;1.063010537;0.725663934;0.007750728;"Non-upwelling"
"ID302";"AB";"Non-upwelling";268.9846728;2.62314856;29.64721507;32.42511949;0.146128103;0.677319194;0.577819428;0.009428156;"Non-upwelling"
"ID302";"AB";"Non-upwelling";259.5363445;3.960524237;32.64136222;24.36938396;0.260427311;0.391987016;0.545393011;0.008820497;"Non-upwelling"
"ID302";"AB";"Non-upwelling";271.1043528;3.713948226;29.7405667;38.54375398;0.027109078;0.499165462;0.595424308;0.066700209;"Non-upwelling"
"ID302";"AB";"Non-upwelling";265.2490206;5.730733183;35.23473467;35.63244251;0.254595982;0.8107306;0.574660863;0.00173836;"Non-upwelling"
"ID302";"AB";"Non-upwelling";267.8261003;6.977050723;34.26571374;38.09832687;0.027625799;0.526036178;0.538356582;0.007298921;"Non-upwelling"
"ID302";"AB";"Non-upwelling";403.3751464;1.567358328;32.32564812;40.34471581;0.248764653;0.148611786;0.619002415;0.02369515;"Non-upwelling"
"ID302";"AB";"Non-upwelling";289.564933;5.849822257;36.51597214;47.96044617;0.351118908;1.166269084;0.608316723;0.002092169;"Non-upwelling"
"ID302";"AB";"Non-upwelling";243.8719383;3.862324328;33.18031425;47.49547913;0.545915737;0.839756504;0.531354727;0.005845923;"Non-upwelling"
"ID302";"AB";"Non-upwelling";241.4158751;1.781559357;30.27676895;37.02415213;0.126224672;0.296271828;0.541957742;0.013997212;"Non-upwelling"
"ID302";"AB";"Non-upwelling";243.3722654;1.758497137;25.63729137;41.17408872;0.222869071;0.652557735;0.534316334;0.004685159;"Non-upwelling"
"ID302";"AB";"Non-upwelling";274.9441071;5.203285346;26.44801561;44.16769204;0.122316271;0.350962204;0.509308416;0.003661021;"Non-upwelling"
"ID302";"AB";"Non-upwelling";261.9821658;2.559139853;34.28631956;36.47155635;0.193671091;0.346588679;0.525616378;0.003051566;"Non-upwelling"
"ID302";"AB";"Non-upwelling";247.329798;1.592627701;31.15120209;42.60261766;0.228160625;0.458480501;0.552030987;0.046086872;"Non-upwelling"
"ID302";"AB";"Non-upwelling";265.2241976;2.008308252;37.32711796;36.44500063;0.225309753;0.562461404;0.569301746;0.437394751;"Non-upwelling"
"ID302";"AB";"Non-upwelling";409.4989366;5.155248814;33.36132714;26.47881281;0.143131943;0.162511793;0.643740995;0.014226774;"Non-upwelling"
"ID302";"AB";"Non-upwelling";237.7849203;1.746617323;28.49089974;37.30086223;0.106589248;0.182280127;0.617580234;0.008636413;"Upwelling"
"ID302";"AB";"Non-upwelling";253.23767;1.034306937;28.30395206;41.90940059;0.216497968;0.195577011;0.557331472;0.007011883;"Non-upwelling"
"ID302";"AB";"Non-upwelling";265.3717232;2.153792906;32.45328505;32.71859042;0.193799122;0.403550374;0.498297904;0.004414019;"Non-upwelling"
